message,level,source,method,time
Sell Price 0.00344692  | Buy Price  0.0034024,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:57:01.545 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:57:01.545 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:57:01.546 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 02:57:01.546 UTC
Order 3190237 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 02:57:02.608 UTC
Liquidity is not being sent  a wall shift is happening. Will send on next execution.,WARNING,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:57:02.778 UTC
Order 3190226 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 02:57:03.740 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 02:57:06.640 UTC
Strategy - Submit order : BUY side order :  BUY 2.5452 NBT @ 0.0034024 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:57:06.641 UTC
Strategy - BUY Response1 = 3190259,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:57:07.051 UTC
Strategy - Submit order : BUY side order :  BUY 1.6371 NBT @ 0.0034024 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:57:12.512 UTC
Strategy : BUY Response2 = 3190265,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 02:57:12.925 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 02:57:19.322 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 02:57:19.404 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 02:57:19.405 UTC
Tue Mar 10 02:57:19 GMT 2015 blockchain BTC 292.0 USD 0.00344692 0.0034024 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 02:57:19.405 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 02:59:13.734 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:00:01.263 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:00:01.264 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 03:00:01.405 UTC
Sell Price 0.00344692  | Buy Price  0.0034024,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:00:01.406 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:00:01.407 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:00:01.407 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 03:00:01.407 UTC
Order 3190265 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:00:02.893 UTC
Order 3190259 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:00:03.839 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 03:00:06.854 UTC
Strategy - Submit order : BUY side order :  BUY 2.5452 NBT @ 0.0034024 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:00:06.854 UTC
Strategy - BUY Response1 = 3190294,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:00:07.431 UTC
Strategy - Submit order : BUY side order :  BUY 1.6393 NBT @ 0.0034024 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:00:12.963 UTC
Strategy : BUY Response2 = 3190302,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:00:13.598 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:00:20.370 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:00:20.441 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:00:20.442 UTC
Tue Mar 10 03:00:20 GMT 2015 blockchain BTC 292.0 USD 0.00344692 0.0034024 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:00:20.442 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:01:23.874 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:03:01.404 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:03:01.404 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 03:03:01.570 UTC
Sell Price 0.00343351  | Buy Price  0.00338917,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:03:01.570 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:03:01.571 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:03:01.571 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 03:03:01.571 UTC
Order 3190302 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:03:02.791 UTC
Order 3190294 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:03:03.722 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 03:03:06.666 UTC
Strategy - Submit order : BUY side order :  BUY 2.5551 NBT @ 0.00338917 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:03:06.666 UTC
Strategy - BUY Response1 = 3190327,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:03:07.244 UTC
Strategy - Submit order : BUY side order :  BUY 1.6457 NBT @ 0.00338917 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:03:12.768 UTC
Strategy : BUY Response2 = 3190332,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:03:13.412 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:03:19.920 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:03:19.994 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:03:19.994 UTC
Tue Mar 10 03:03:19 GMT 2015 blockchain BTC 293.14 USD 0.00343351 0.00338917 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:03:19.994 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:03:33.620 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:05:43.827 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:06:01.275 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:06:01.275 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 03:06:01.399 UTC
Sell Price 0.00343351  | Buy Price  0.00338917,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:06:01.400 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:06:01.401 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:06:01.401 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 03:06:01.401 UTC
Order 3190332 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:06:02.477 UTC
Order 3190327 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:06:03.672 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 03:06:08.674 UTC
Strategy - Submit order : BUY side order :  BUY 2.5551 NBT @ 0.00338917 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:06:08.674 UTC
Strategy - BUY Response1 = 3190365,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:06:09.212 UTC
Strategy - Submit order : BUY side order :  BUY 1.6492 NBT @ 0.00338917 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:06:14.829 UTC
Strategy : BUY Response2 = 3190373,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:06:15.460 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:06:21.853 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:06:21.931 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:06:21.931 UTC
Tue Mar 10 03:06:21 GMT 2015 blockchain BTC 293.14 USD 0.00343351 0.00338917 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:06:21.932 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:07:53.649 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:09:01.348 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:09:01.349 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 03:09:01.502 UTC
Sell Price 0.00343164  | Buy Price  0.00338732,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:09:01.503 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:09:01.503 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:09:01.503 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 03:09:01.503 UTC
Order 3190373 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:09:02.471 UTC
Order 3190365 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:09:03.569 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 03:09:07.478 UTC
Strategy - Submit order : BUY side order :  BUY 2.5565 NBT @ 0.00338732 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:09:07.478 UTC
Strategy - BUY Response1 = 3190397,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:09:07.935 UTC
Strategy - Submit order : BUY side order :  BUY 1.6501 NBT @ 0.00338732 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:09:13.333 UTC
Strategy : BUY Response2 = 3190404,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:09:13.792 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:09:20.250 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:09:20.334 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:09:20.334 UTC
Tue Mar 10 03:09:20 GMT 2015 blockchain BTC 293.3 USD 0.00343164 0.00338732 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:09:20.335 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:10:03.736 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:12:01.276 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:12:01.277 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 03:12:01.414 UTC
Sell Price 0.00342697  | Buy Price  0.0033827,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:12:01.415 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:12:01.415 UTC
Shift needed on ccedk
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:12:01.415 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 03:12:01.416 UTC
Order 3190404 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:12:02.293 UTC
Order 3190397 deleted succesfully,WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,clearOrders,Mar 10 2015 03:12:03.215 UTC
CCEDK uses global TX fee  currency pair not supported.now calling getTxFee(),WARNING,com.nubits.nubot.trading.wrappers.CcedkWrapper,getTxFee,Mar 10 2015 03:12:07.252 UTC
Strategy - Submit order : BUY side order :  BUY 2.56 NBT @ 0.0033827 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:12:07.252 UTC
Strategy - BUY Response1 = 3190431,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:12:07.716 UTC
Liquidity is not being sent  a wall shift is happening. Will send on next execution.,WARNING,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:12:12.778 UTC
Strategy - Submit order : BUY side order :  BUY 1.6529 NBT @ 0.0033827 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:12:13.182 UTC
Strategy : BUY Response2 = 3190440,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 03:12:13.601 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 03:12:20.026 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:12:20.109 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 03:12:20.110 UTC
Tue Mar 10 03:12:20 GMT 2015 blockchain BTC 293.7 USD 0.00342697 0.0033827 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 03:12:20.110 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 03:14:23.667 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 03:15:01.327 UTC
