message,level,source,method,time
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:03:00.895 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:03:00.895 UTC
Strategy - Submit order : BUY side order :  BUY 2.4083 NBT @ 0.00346719 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:05.851 UTC
Strategy - BUY Response1 = 9486,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:06.092 UTC
Strategy - Submit order : BUY side order :  BUY 1.5043 NBT @ 0.00346719 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:11.576 UTC
Strategy : BUY Response2 = 9490,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:11.824 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349854 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:12.286 UTC
Strategy - SELL Response1 = 9492,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:12.580 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349854 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:18.027 UTC
Strategy : SELL Response2 = 9497,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:03:18.268 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:03:24.269 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:03:24.358 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:03:24.358 UTC
Tue Mar 10 00:03:24 GMT 2015 blockchain BTC 287.12 USD 0.00349854 0.00346719 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:03:24.359 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:03:44.809 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:05:54.584 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:06:00.717 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:06:00.717 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 00:06:00.843 UTC
Sell Price 0.00349854  | Buy Price  0.00346719,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:06:00.844 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:06:00.844 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:06:00.844 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:06:00.845 UTC
Strategy - Submit order : BUY side order :  BUY 2.4083 NBT @ 0.00346719 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:10.114 UTC
Strategy - BUY Response1 = 9507,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:10.695 UTC
Strategy - Submit order : BUY side order :  BUY 1.5043 NBT @ 0.00346719 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:15.937 UTC
Strategy : BUY Response2 = 9508,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:16.411 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349854 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:16.641 UTC
Strategy - SELL Response1 = 9509,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:16.909 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349854 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:22.393 UTC
Strategy : SELL Response2 = 9510,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:06:22.860 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:06:28.861 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:06:28.948 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:06:28.948 UTC
Tue Mar 10 00:06:28 GMT 2015 blockchain BTC 287.12 USD 0.00349854 0.00346719 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:06:28.949 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:08:04.608 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:09:00.773 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:09:00.774 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 00:09:00.933 UTC
Sell Price 0.00349829  | Buy Price  0.00346695,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:09:00.934 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:09:00.934 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:09:00.935 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:09:00.935 UTC
Strategy - Submit order : BUY side order :  BUY 2.4085 NBT @ 0.00346695 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:07.762 UTC
Strategy - BUY Response1 = 9520,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:08.010 UTC
Strategy - Submit order : BUY side order :  BUY 1.5044 NBT @ 0.00346695 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:13.463 UTC
Strategy : BUY Response2 = 9524,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:13.939 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349829 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:14.394 UTC
Strategy - SELL Response1 = 9525,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:14.655 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349829 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:20.117 UTC
Strategy : SELL Response2 = 9529,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:09:20.585 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:09:26.585 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:09:26.662 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:09:26.663 UTC
Tue Mar 10 00:09:26 GMT 2015 blockchain BTC 287.14 USD 0.00349829 0.00346695 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:09:26.663 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:10:14.347 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:12:00.637 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:12:00.638 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 00:12:00.757 UTC
Sell Price 0.00349902  | Buy Price  0.00346767,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:12:00.757 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:12:00.757 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:12:00.758 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:12:00.758 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349902 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:07.399 UTC
Strategy - SELL Response1 = 9543,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:07.737 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349902 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:13.192 UTC
Strategy : SELL Response2 = 9547,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:13.661 UTC
Strategy - Submit order : BUY side order :  BUY 2.408 NBT @ 0.00346767 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:14.142 UTC
Strategy - BUY Response1 = 9548,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:14.393 UTC
Strategy - Submit order : BUY side order :  BUY 1.5041 NBT @ 0.00346767 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:19.853 UTC
Strategy : BUY Response2 = 9551,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:12:20.097 UTC
Liquidity is not being sent  a wall shift is happening. Will send on next execution.,WARNING,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:12:23.144 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:12:26.098 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:12:26.180 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:12:26.181 UTC
Tue Mar 10 00:12:26 GMT 2015 blockchain BTC 287.08 USD 0.00349902 0.00346767 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:12:26.181 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:14:34.139 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:15:00.708 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:15:00.708 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 00:15:00.865 UTC
Sell Price 0.00349902  | Buy Price  0.00346767,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:15:00.866 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:15:00.866 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:15:00.867 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:15:00.867 UTC
Strategy - Submit order : BUY side order :  BUY 2.408 NBT @ 0.00346767 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:05.967 UTC
Strategy - BUY Response1 = 9563,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:06.393 UTC
Strategy - Submit order : BUY side order :  BUY 1.5039 NBT @ 0.00346767 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:11.853 UTC
Strategy : BUY Response2 = 9566,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:12.374 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349902 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:12.613 UTC
Strategy - SELL Response1 = 9567,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:12.859 UTC
Strategy - Submit order : SELL side order :  SELL 2.9 NBT @ 0.00349902 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:18.308 UTC
Strategy : SELL Response2 = 9568,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:15:18.553 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:15:24.553 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:15:24.635 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:15:24.635 UTC
Tue Mar 10 00:15:24 GMT 2015 blockchain BTC 287.08 USD 0.00349902 0.00346767 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:15:24.635 UTC

,INFO,com.nubits.nubot.tasks.SubmitLiquidityinfoTask,checkOrders,Mar 10 2015 00:16:44.130 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:18:00.785 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:18:00.785 UTC
Walls needs to be shifted,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,verifyPegPrices,Mar 10 2015 00:18:00.914 UTC
Sell Price 0.00349744  | Buy Price  0.0034661,INFO,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:18:00.915 UTC
Strategy received a price change notification.,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:18:00.916 UTC
Shift needed on bitcoincoid
Reason : 3 minutes elapsed since last shift,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:18:00.916 UTC
Immediately try to cancel all orders,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,shiftWalls,Mar 10 2015 00:18:00.917 UTC
Strategy - Submit order : BUY side order :  BUY 2.9139 NBT @ 0.0034661 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:05.423 UTC
Strategy - BUY Response1 = 9585,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:05.729 UTC
Strategy - Submit order : BUY side order :  BUY 2.0094 NBT @ 0.0034661 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:11.176 UTC
Strategy : BUY Response2 = 9588,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:11.688 UTC
Strategy - Submit order : SELL side order :  SELL 2.4 NBT @ 0.00349744 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:11.932 UTC
Strategy - SELL Response1 = 9589,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:12.397 UTC
Strategy - Submit order : SELL side order :  SELL 2.4 NBT @ 0.00349744 BTC,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:17.863 UTC
Strategy : SELL Response2 = 9591,WARNING,com.nubits.nubot.tasks.strategy.StrategySecondaryPegUtils,initOrders,Mar 10 2015 00:18:18.121 UTC
Wall shift successful,INFO,com.nubits.nubot.tasks.strategy.StrategySecondaryPegTask,notifyPriceChanged,Mar 10 2015 00:18:24.121 UTC
javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,SEVERE,com.nubits.nubot.pricefeeds.CoinbasePriceFeed,getLastPrice,Mar 10 2015 00:18:24.202 UTC
Error while updating BTC price from coinbase,WARNING,com.nubits.nubot.pricefeeds.PriceFeedManager,getLastPrices,Mar 10 2015 00:18:24.202 UTC
Tue Mar 10 00:18:24 GMT 2015 blockchain BTC 287.21 USD 0.00349744 0.0034661 ,WARNING,com.nubits.nubot.tasks.strategy.PriceMonitorTriggerTask,computeNewPrices,Mar 10 2015 00:18:24.203 UTC
